Zone_Number,dow,slot_30,total_obs,unoccupied,availability_rate,Latitude,Longitude
7712,4,19,1,0,0.0,-37.8040670643,144.9548011357
7712,5,23,1,1,1.0,-37.8040670643,144.9548011357
7712,0,25,1,0,0.0,-37.8040670643,144.9548011357
7712,4,25,1,0,0.0,-37.8040670643,144.9548011357
7712,0,26,3,1,0.3333,-37.8040670643,144.9548011357
7712,6,26,3,2,0.6667,-37.8040670643,144.9548011357
7712,0,28,1,0,0.0,-37.8040670643,144.9548011357
7712,0,31,1,0,0.0,-37.8040670643,144.9548011357
7712,3,35,1,0,0.0,-37.8040670643,144.9548011357
7716,3,16,1,1,1.0,-37.8055198877,144.9577019677
7716,3,20,2,0,0.0,-37.8055198877,144.9577019677
7716,3,22,2,0,0.0,-37.8055198877,144.9577019677
7716,3,23,2,0,0.0,-37.8055198877,144.9577019677
7716,3,24,8,5,0.625,-37.8055198877,144.9577019677
7716,5,24,1,0,0.0,-37.8055198877,144.9577019677
7716,3,25,5,3,0.6,-37.8055198877,144.9577019677
7716,2,42,1,1,1.0,-37.8055198877,144.9577019677
7716,2,44,2,2,1.0,-37.8055198877,144.9577019677
7716,2,46,1,1,1.0,-37.8055198877,144.9577019677
7716,2,47,1,1,1.0,-37.8055198877,144.9577019677
7718,3,24,1,1,1.0,-37.8048466333,144.9554348667
7718,1,32,2,2,1.0,-37.8048466333,144.9554348667
7719,3,24,1,0,0.0,-37.8023135167,144.9562092
7719,3,25,1,1,1.0,-37.8023135167,144.9562092
7720,3,12,1,0,0.0,-37.79867124,144.9517707743
7720,3,17,1,0,0.0,-37.79867124,144.9517707743
7720,3,19,1,0,0.0,-37.79867124,144.9517707743
7720,3,20,1,0,0.0,-37.79867124,144.9517707743
7720,3,21,3,0,0.0,-37.79867124,144.9517707743
7720,3,23,1,0,0.0,-37.79867124,144.9517707743
7720,3,24,3,2,0.6667,-37.79867124,144.9517707743
7720,3,25,1,1,1.0,-37.79867124,144.9517707743
7720,2,39,1,0,0.0,-37.79867124,144.9517707743
7720,2,40,1,0,0.0,-37.79867124,144.9517707743
7720,1,41,1,0,0.0,-37.79867124,144.9517707743
7720,1,42,1,0,0.0,-37.79867124,144.9517707743
7721,2,3,1,1,1.0,-37.8048987349,144.9572326494
7721,3,9,1,0,0.0,-37.8048987349,144.9572326494
7721,3,15,1,1,1.0,-37.8048987349,144.9572326494
7721,3,16,3,2,0.6667,-37.8048987349,144.9572326494
7721,0,17,1,0,0.0,-37.8048987349,144.9572326494
7721,3,17,1,0,0.0,-37.8048987349,144.9572326494
7721,3,18,1,0,0.0,-37.8048987349,144.9572326494
7721,3,19,1,1,1.0,-37.8048987349,144.9572326494
7721,3,20,1,1,1.0,-37.8048987349,144.9572326494
7721,2,23,1,0,0.0,-37.8048987349,144.9572326494
7721,3,23,3,1,0.3333,-37.8048987349,144.9572326494
7721,4,23,1,0,0.0,-37.8048987349,144.9572326494
7721,3,24,10,5,0.5,-37.8048987349,144.9572326494
7721,0,25,1,0,0.0,-37.8048987349,144.9572326494
7721,1,25,1,0,0.0,-37.8048987349,144.9572326494
7721,3,25,3,1,0.3333,-37.8048987349,144.9572326494
7721,0,30,1,0,0.0,-37.8048987349,144.9572326494
7721,5,30,1,1,1.0,-37.8048987349,144.9572326494
7721,2,32,1,0,0.0,-37.8048987349,144.9572326494
7721,5,35,1,0,0.0,-37.8048987349,144.9572326494
7721,1,36,1,0,0.0,-37.8048987349,144.9572326494
7721,2,40,3,3,1.0,-37.8048987349,144.9572326494
7721,6,40,1,0,0.0,-37.8048987349,144.9572326494
7721,2,41,2,2,1.0,-37.8048987349,144.9572326494
7721,6,43,1,1,1.0,-37.8048987349,144.9572326494
7721,2,46,1,1,1.0,-37.8048987349,144.9572326494
7721,2,47,1,1,1.0,-37.8048987349,144.9572326494
7722,3,24,2,0,0.0,-37.8025220018,144.9474787728
7722,3,25,3,1,0.3333,-37.8025220018,144.9474787728
7725,6,10,1,1,1.0,-37.8041152508,144.9495144169
7725,3,14,1,1,1.0,-37.8041152508,144.9495144169
7725,1,18,1,0,0.0,-37.8041152508,144.9495144169
7725,3,21,1,0,0.0,-37.8041152508,144.9495144169
7725,3,23,2,0,0.0,-37.8041152508,144.9495144169
7725,3,24,9,3,0.3333,-37.8041152508,144.9495144169
7725,3,25,10,4,0.4,-37.8041152508,144.9495144169
7725,5,29,1,1,1.0,-37.8041152508,144.9495144169
7725,6,29,1,1,1.0,-37.8041152508,144.9495144169
7726,6,15,1,0,0.0,-37.79988175,144.9562996909
7726,1,18,1,1,1.0,-37.79988175,144.9562996909
7726,3,21,1,0,0.0,-37.79988175,144.9562996909
7726,3,24,1,0,0.0,-37.79988175,144.9562996909
7726,1,44,1,0,0.0,-37.79988175,144.9562996909
7727,3,20,1,0,0.0,-37.8007161722,144.95722715
7727,3,22,1,0,0.0,-37.8007161722,144.95722715
7727,3,23,2,0,0.0,-37.8007161722,144.95722715
7727,2,29,1,1,1.0,-37.8007161722,144.95722715
7727,3,40,1,1,1.0,-37.8007161722,144.95722715
7728,3,16,1,0,0.0,-37.7975924509,144.9529254075
7728,3,24,2,0,0.0,-37.7975924509,144.9529254075
7728,3,25,2,2,1.0,-37.7975924509,144.9529254075
7733,3,24,3,0,0.0,-37.80445226,144.94947646
7733,3,25,1,0,0.0,-37.80445226,144.94947646
7739,2,18,1,0,0.0,-37.804383809,144.9514864649
7739,3,18,1,0,0.0,-37.804383809,144.9514864649
7739,3,20,1,1,1.0,-37.804383809,144.9514864649
7739,3,23,2,0,0.0,-37.804383809,144.9514864649
7739,3,24,3,1,0.3333,-37.804383809,144.9514864649
7739,3,25,4,0,0.0,-37.804383809,144.9514864649
7739,1,30,1,0,0.0,-37.804383809,144.9514864649
7739,0,33,1,0,0.0,-37.804383809,144.9514864649
7739,1,34,1,0,0.0,-37.804383809,144.9514864649
7739,2,34,1,0,0.0,-37.804383809,144.9514864649
7739,2,36,1,0,0.0,-37.804383809,144.9514864649
7739,3,36,1,0,0.0,-37.804383809,144.9514864649
7739,1,40,1,0,0.0,-37.804383809,144.9514864649
7739,4,42,1,0,0.0,-37.804383809,144.9514864649
7739,1,43,1,0,0.0,-37.804383809,144.9514864649
7740,3,1,1,0,0.0,-37.8036105,144.950999
7740,3,21,1,1,1.0,-37.8036105,144.950999
7740,3,24,2,1,0.5,-37.8036105,144.950999
7740,0,33,1,0,0.0,-37.8036105,144.950999
7748,3,14,1,1,1.0,-37.8024902509,144.9509463983
7748,3,15,1,1,1.0,-37.8024902509,144.9509463983
7748,3,21,2,0,0.0,-37.8024902509,144.9509463983
7748,3,23,2,1,0.5,-37.8024902509,144.9509463983
7748,3,24,6,2,0.3333,-37.8024902509,144.9509463983
7748,3,25,4,2,0.5,-37.8024902509,144.9509463983
7752,4,12,1,1,1.0,-37.8052231211,144.9540890667
7752,4,15,1,1,1.0,-37.8052231211,144.9540890667
7752,0,26,3,2,0.6667,-37.8052231211,144.9540890667
7752,6,27,1,1,1.0,-37.8052231211,144.9540890667
7752,4,28,1,0,0.0,-37.8052231211,144.9540890667
7752,0,30,2,1,0.5,-37.8052231211,144.9540890667
7752,3,46,1,1,1.0,-37.8052231211,144.9540890667
7753,3,2,1,1,1.0,-37.805662415,144.9481948083
7753,3,20,1,1,1.0,-37.805662415,144.9481948083
7753,3,23,2,1,0.5,-37.805662415,144.9481948083
7753,3,24,5,1,0.2,-37.805662415,144.9481948083
7753,3,25,1,0,0.0,-37.805662415,144.9481948083
7753,3,32,8,8,1.0,-37.805662415,144.9481948083
7753,3,33,2,2,1.0,-37.805662415,144.9481948083
7753,3,34,3,3,1.0,-37.805662415,144.9481948083
7753,3,35,2,2,1.0,-37.805662415,144.9481948083
7753,2,36,1,0,0.0,-37.805662415,144.9481948083
7753,4,36,1,1,1.0,-37.805662415,144.9481948083
7753,3,37,1,1,1.0,-37.805662415,144.9481948083
7757,3,21,1,0,0.0,-37.7996677231,144.9529964241
7757,3,22,2,0,0.0,-37.7996677231,144.9529964241
7757,3,23,6,1,0.1667,-37.7996677231,144.9529964241
7757,3,24,2,0,0.0,-37.7996677231,144.9529964241
7757,3,25,5,2,0.4,-37.7996677231,144.9529964241
7762,3,23,2,0,0.0,-37.8099176,144.9706373
7762,3,24,1,0,0.0,-37.8099176,144.9706373
7763,3,23,1,0,0.0,-37.8096392333,144.9709114
7763,3,24,2,0,0.0,-37.8096392333,144.9709114
7763,3,25,3,3,1.0,-37.8096392333,144.9709114
7764,3,23,2,0,0.0,-37.80970425,144.970690375
7764,3,25,2,1,0.5,-37.80970425,144.970690375
7765,3,24,1,0,0.0,-37.81209895,144.9625163
7765,3,25,1,0,0.0,-37.81209895,144.9625163
7766,3,13,1,0,0.0,-37.8006877364,144.953720267
7766,1,16,1,1,1.0,-37.8006877364,144.953720267
7766,3,20,2,0,0.0,-37.8006877364,144.953720267
7766,3,21,3,0,0.0,-37.8006877364,144.953720267
7766,3,22,1,0,0.0,-37.8006877364,144.953720267
7766,3,23,3,0,0.0,-37.8006877364,144.953720267
7766,3,25,3,1,0.3333,-37.8006877364,144.953720267
7766,4,47,1,1,1.0,-37.8006877364,144.953720267
7767,0,27,1,1,1.0,-37.81318695,144.95877325
7767,0,28,1,1,1.0,-37.81318695,144.95877325
7767,0,38,2,2,1.0,-37.81318695,144.95877325
7768,0,28,1,1,1.0,-37.8131892,144.95876586
7768,0,29,1,0,0.0,-37.8131892,144.95876586
7768,0,31,1,1,1.0,-37.8131892,144.95876586
7768,0,33,1,1,1.0,-37.8131892,144.95876586
7768,0,34,1,1,1.0,-37.8131892,144.95876586
7768,0,35,1,1,1.0,-37.8131892,144.95876586
7768,0,36,1,1,1.0,-37.8131892,144.95876586
7768,0,37,1,1,1.0,-37.8131892,144.95876586
7768,0,38,2,1,0.5,-37.8131892,144.95876586
7769,3,24,2,1,0.5,-37.8123540333,144.9613149
7769,3,25,4,2,0.5,-37.8123540333,144.9613149
7770,0,23,1,0,0.0,-37.8121223,144.9631124
7770,0,26,2,1,0.5,-37.8121223,144.9631124
7772,3,22,2,0,0.0,-37.8113873909,144.9651966636
7772,3,25,1,0,0.0,-37.8113873909,144.9651966636
7779,0,21,1,0,0.0,-37.8120118,144.9634919
7780,3,19,1,0,0.0,-37.8128294,144.9606802333
7780,3,22,1,0,0.0,-37.8128294,144.9606802333
7780,3,23,1,0,0.0,-37.8128294,144.9606802333
7792,3,24,2,0,0.0,-37.8176581,144.9541642
7800,0,20,1,0,0.0,-37.796792191,144.9572936654
7800,6,23,1,0,0.0,-37.796792191,144.9572936654
7800,6,24,1,0,0.0,-37.796792191,144.9572936654
7800,4,41,1,0,0.0,-37.796792191,144.9572936654
7800,4,42,1,0,0.0,-37.796792191,144.9572936654
7910,3,9,1,0,0.0,-37.843880235,144.9791112592
7910,3,16,2,0,0.0,-37.843880235,144.9791112592
7910,3,22,2,0,0.0,-37.843880235,144.9791112592
7910,3,23,2,0,0.0,-37.843880235,144.9791112592
7910,3,24,6,0,0.0,-37.843880235,144.9791112592
7910,3,25,5,2,0.4,-37.843880235,144.9791112592
7922,4,18,1,1,1.0,-37.8067247308,144.9550295077
7922,6,20,1,0,0.0,-37.8067247308,144.9550295077
7922,4,22,1,0,0.0,-37.8067247308,144.9550295077
7922,0,26,1,0,0.0,-37.8067247308,144.9550295077
7922,4,26,1,1,1.0,-37.8067247308,144.9550295077
7922,6,26,1,0,0.0,-37.8067247308,144.9550295077
7922,0,28,1,1,1.0,-37.8067247308,144.9550295077
7922,3,38,1,0,0.0,-37.8067247308,144.9550295077
7922,2,40,1,0,0.0,-37.8067247308,144.9550295077
7922,3,42,1,1,1.0,-37.8067247308,144.9550295077
7923,2,1,1,1,1.0,-37.8067086522,144.955026103
7923,4,1,1,1,1.0,-37.8067086522,144.955026103
7923,4,2,1,1,1.0,-37.8067086522,144.955026103
7923,4,3,1,1,1.0,-37.8067086522,144.955026103
7923,4,15,1,1,1.0,-37.8067086522,144.955026103
7923,4,18,2,0,0.0,-37.8067086522,144.955026103
7923,6,18,1,0,0.0,-37.8067086522,144.955026103
7923,4,19,2,0,0.0,-37.8067086522,144.955026103
7923,4,20,1,0,0.0,-37.8067086522,144.955026103
7923,4,21,1,0,0.0,-37.8067086522,144.955026103
7923,4,23,2,0,0.0,-37.8067086522,144.955026103
7923,6,23,1,0,0.0,-37.8067086522,144.955026103
7923,6,24,3,0,0.0,-37.8067086522,144.955026103
7923,6,25,3,0,0.0,-37.8067086522,144.955026103
7923,6,26,2,0,0.0,-37.8067086522,144.955026103
7923,0,27,1,1,1.0,-37.8067086522,144.955026103
7923,1,27,1,1,1.0,-37.8067086522,144.955026103
7923,0,28,1,1,1.0,-37.8067086522,144.955026103
7923,4,29,2,2,1.0,-37.8067086522,144.955026103
7923,0,30,1,1,1.0,-37.8067086522,144.955026103
7923,4,30,1,0,0.0,-37.8067086522,144.955026103
7923,3,38,1,1,1.0,-37.8067086522,144.955026103
7923,3,39,1,0,0.0,-37.8067086522,144.955026103
7923,3,42,1,1,1.0,-37.8067086522,144.955026103
7923,3,44,1,1,1.0,-37.8067086522,144.955026103
7923,3,45,1,1,1.0,-37.8067086522,144.955026103
7924,3,0,1,1,1.0,-37.8062567161,144.9515974056
7924,6,5,1,1,1.0,-37.8062567161,144.9515974056
7924,3,13,2,2,1.0,-37.8062567161,144.9515974056
7924,3,15,1,1,1.0,-37.8062567161,144.9515974056
7924,3,16,1,1,1.0,-37.8062567161,144.9515974056
7924,3,17,2,1,0.5,-37.8062567161,144.9515974056
7924,3,18,1,1,1.0,-37.8062567161,144.9515974056
7924,4,19,1,0,0.0,-37.8062567161,144.9515974056
7924,0,21,1,0,0.0,-37.8062567161,144.9515974056
7924,2,21,1,1,1.0,-37.8062567161,144.9515974056
7924,2,22,2,1,0.5,-37.8062567161,144.9515974056
7924,2,24,1,1,1.0,-37.8062567161,144.9515974056
7924,6,33,1,1,1.0,-37.8062567161,144.9515974056
7924,0,35,1,1,1.0,-37.8062567161,144.9515974056
7930,1,19,3,0,0.0,-37.8103173709,144.9488506137
7930,1,20,2,1,0.5,-37.8103173709,144.9488506137
7930,1,24,4,1,0.25,-37.8103173709,144.9488506137
7930,1,27,1,1,1.0,-37.8103173709,144.9488506137
7930,1,29,1,0,0.0,-37.8103173709,144.9488506137
7936,0,17,1,0,0.0,-37.8124784395,144.9499040072
7936,0,18,1,0,0.0,-37.8124784395,144.9499040072
7936,0,21,1,1,1.0,-37.8124784395,144.9499040072
7936,0,22,1,1,1.0,-37.8124784395,144.9499040072
7938,4,16,1,1,1.0,-37.8129456843,144.9505712277
7938,4,19,1,0,0.0,-37.8129456843,144.9505712277
7938,6,23,1,1,1.0,-37.8129456843,144.9505712277
7938,1,29,2,2,1.0,-37.8129456843,144.9505712277
7938,1,30,2,2,1.0,-37.8129456843,144.9505712277
7938,1,32,2,0,0.0,-37.8129456843,144.9505712277
7938,2,37,1,0,0.0,-37.8129456843,144.9505712277
7939,3,19,2,2,1.0,-37.8102417337,144.9520238048
7939,6,22,1,1,1.0,-37.8102417337,144.9520238048
7939,3,24,1,1,1.0,-37.8102417337,144.9520238048
7939,2,33,1,1,1.0,-37.8102417337,144.9520238048
7939,2,34,1,1,1.0,-37.8102417337,144.9520238048
7939,2,36,2,2,1.0,-37.8102417337,144.9520238048
7939,3,38,1,1,1.0,-37.8102417337,144.9520238048
7939,6,39,1,1,1.0,-37.8102417337,144.9520238048
7939,6,41,1,1,1.0,-37.8102417337,144.9520238048
7939,6,42,1,1,1.0,-37.8102417337,144.9520238048
7948,3,20,1,0,0.0,-37.81307835,144.9530312125
7948,3,24,1,1,1.0,-37.81307835,144.9530312125
7948,3,25,1,1,1.0,-37.81307835,144.9530312125
7949,3,21,1,0,0.0,-37.8119404611,144.9543184778
7949,3,24,1,1,1.0,-37.8119404611,144.9543184778
7949,3,25,3,2,0.6667,-37.8119404611,144.9543184778
7951,4,20,1,1,1.0,-37.8113387333,144.9520583
7951,6,24,1,0,0.0,-37.8113387333,144.9520583
7952,1,32,2,0,0.0,-37.8049467,144.955318
7952,1,45,1,1,1.0,-37.8049467,144.955318
7985,0,8,1,1,1.0,-37.8081856406,144.9524023854
7985,4,8,1,0,0.0,-37.8081856406,144.9524023854
7985,4,11,1,1,1.0,-37.8081856406,144.9524023854
7985,4,17,2,1,0.5,-37.8081856406,144.9524023854
7985,2,18,1,1,1.0,-37.8081856406,144.9524023854
7985,4,19,3,1,0.3333,-37.8081856406,144.9524023854
7985,1,21,1,0,0.0,-37.8081856406,144.9524023854
7985,3,25,1,1,1.0,-37.8081856406,144.9524023854
7985,2,28,1,1,1.0,-37.8081856406,144.9524023854
7985,3,45,1,1,1.0,-37.8081856406,144.9524023854
7985,3,46,1,1,1.0,-37.8081856406,144.9524023854
7986,2,12,1,1,1.0,-37.8083363128,144.9546307128
7986,2,18,1,1,1.0,-37.8083363128,144.9546307128
7986,2,19,2,2,1.0,-37.8083363128,144.9546307128
7986,1,43,1,1,1.0,-37.8083363128,144.9546307128
7988,4,12,1,1,1.0,-37.8067894595,144.9536936392
7988,4,17,2,2,1.0,-37.8067894595,144.9536936392
7988,4,18,1,1,1.0,-37.8067894595,144.9536936392
7988,3,27,1,1,1.0,-37.8067894595,144.9536936392
7988,3,31,1,1,1.0,-37.8067894595,144.9536936392
7988,3,34,1,1,1.0,-37.8067894595,144.9536936392
7988,3,35,1,0,0.0,-37.8067894595,144.9536936392
7988,3,36,1,1,1.0,-37.8067894595,144.9536936392
7993,2,10,1,1,1.0,-37.8069175455,144.9541875481
7993,4,14,1,0,0.0,-37.8069175455,144.9541875481
7993,4,17,2,1,0.5,-37.8069175455,144.9541875481
7993,2,18,1,0,0.0,-37.8069175455,144.9541875481
7993,1,27,1,1,1.0,-37.8069175455,144.9541875481
7993,2,28,1,0,0.0,-37.8069175455,144.9541875481
7993,1,30,1,1,1.0,-37.8069175455,144.9541875481
7993,3,37,2,1,0.5,-37.8069175455,144.9541875481
7993,0,38,1,0,0.0,-37.8069175455,144.9541875481
7993,3,38,1,0,0.0,-37.8069175455,144.9541875481
7993,3,40,1,1,1.0,-37.8069175455,144.9541875481
7993,1,41,2,2,1.0,-37.8069175455,144.9541875481
7993,2,41,1,1,1.0,-37.8069175455,144.9541875481
7993,1,42,1,1,1.0,-37.8069175455,144.9541875481
7993,3,42,1,0,0.0,-37.8069175455,144.9541875481
7993,1,44,1,1,1.0,-37.8069175455,144.9541875481
7993,2,44,1,1,1.0,-37.8069175455,144.9541875481
7995,1,25,1,1,1.0,-37.8076547,144.9544222
