KerbsideID,Zone_Number
,7800.0
,900002.0
,900002.0
,900002.0
,7255.0
,900002.0
,900005.0
,900004.0
,900005.0
,7800.0
,7726.0
,7753.0
,900005.0
,900002.0
,900002.0
,900005.0
,7250.0
,900002.0
,7739.0
,7336.0
,7716.0
,900002.0
,900002.0
,7556.0
65566,7566.0
65565,7566.0
65559,7566.0
65551,7566.0
65550,7566.0
65533,7566.0
57938,7218.0
,900000.0
,900000.0
,900000.0
,900000.0
67325,7498.0
66458,7552.0
66431,7547.0
51935,7638.0
51937,7638.0
51922,7638.0
65245,7569.0
65074,7570.0
65059,7570.0
,7570.0
52232,7639.0
54633,7614.0
54632,7614.0
54625,7614.0
62318,7365.0
62210,7344.0
61720,7360.0
62124,7596.0
61912,7359.0
62415,7354.0
63833,7594.0
64011,7340.0
68027,7705.0
,7628.0
52514,7076.0
50018,7648.0
,7539.0
53524,900000.0
53631,900000.0
53630,900000.0
53625,900000.0
56715,7474.0
57013,7335.0
56824,7488.0
57227,7621.0
,7594.0
61835,7402.0
51433,7406.0
51432,7406.0
,7406.0
,7406.0
,7417.0
30431,7018.0
69510,7076.0
69327,7076.0
69423,7076.0
69418,7076.0
66728,7509.0
64924,7642.0
64840,7336.0
66331,7542.0
,7614.0
63362,7506.0
35766,7089.0
35744,7089.0
23221,7939.0
,7930.0
,7930.0
,7930.0
,7930.0
23857,7938.0
16717,7089.0
29335,7089.0
29342,7089.0
31944,7076.0
31982,7076.0
31987,7076.0
31925,7076.0
31928,7076.0
,7076.0
31964,7076.0
35623,7089.0
35625,7089.0
35631,7089.0
22357,7076.0
,7076.0
8739,7084.0
30652,7084.0
30661,7084.0
,7084.0
,7084.0
30699,7084.0
30894,7010.0
,7010.0
,7010.0
30832,7010.0
,7392.0
17219,7392.0
,900009.0
,900009.0
,900009.0
31340,7076.0
31130,7076.0
31128,7076.0
9378,7392.0
9379,7392.0
9386,7392.0
31026,7025.0
31010,7025.0
,7930.0
9733,7930.0
9736,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,7930.0
,900009.0
,900009.0
,900009.0
19258,900009.0
19251,900009.0
19235,900009.0
21034,900009.0
34920,900009.0
34940,900009.0
34950,900009.0
57414,7949.0
,7049.0
,7049.0
,7049.0
,7076.0
,7089.0
,900009.0
,900009.0
,900009.0
,900009.0
,7089.0
,7089.0
,7089.0
,7025.0
,7084.0
,7018.0
,7014.0
,7014.0
,7084.0
,7025.0
36816,7076.0
36728,7089.0
,900009.0
,7712.0
,7712.0
10711,7739.0
10725,7739.0
10743,7740.0
,7740.0
,7739.0
,7739.0
,7923.0
10805,7922.0
10841,7923.0
10862,7923.0
10863,7923.0
,7923.0
,7712.0
,7752.0
,7752.0
,7752.0
,7752.0
,7924.0
,7924.0
,7986.0
,7993.0
11240,7988.0
11246,7993.0
11265,7993.0
11266,7993.0
,7985.0
,7985.0
,7985.0
,7988.0
,7993.0
,7712.0
,7748.0
11478,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7025.0
,7025.0
22899,7025.0
,7708.0
,7708.0
11932,7708.0
12031,7728.0
,7766.0
,7720.0
,7720.0
,900002.0
,7757.0
,7757.0
,7757.0
,7757.0
,7757.0
,7748.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7728.0
,7728.0
,900002.0
,7986.0
72010,900004.0
,900004.0
72521,900004.0
71230,900004.0
,7930.0
,7438.0
,900004.0
78854,900004.0
78838,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
58611,7936.0
,900004.0
,7985.0
13122,7985.0
,7985.0
13132,7985.0
,900004.0
,900004.0
,7161.0
,7219.0
,7527.0
,900002.0
,900002.0
,7348.0
,7719.0
,7252.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7722.0
,7722.0
,7297.0
,7246.0
,7271.0
,900022.0
,7255.0
,7255.0
,7255.0
,7255.0
,7255.0
30741,7301.0
30751,7392.0
30756,7301.0
30766,7392.0
30772,7010.0
30774,7301.0
,7392.0
71522,900004.0
71513,900004.0
69131,7406.0
69142,7406.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900007.0
,900007.0
,900002.0
,7930.0
,7053.0
,7053.0
,7053.0
,900009.0
,900009.0
,7053.0
,900009.0
,900009.0
,7089.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7985.0
,900016.0
,900006.0
,900004.0
,900004.0
54713,7503.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7053.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
50850,7401.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900006.0
,7413.0
,7053.0
,900004.0
,900004.0
,900006.0
,900006.0
60956,7412.0
,7450.0
53140,900000.0
53130,900000.0
,900004.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
63626,7345.0
63621,7345.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
77462,900004.0
,7450.0
62657,7533.0
,900009.0
20748,7418.0
51633,7631.0
68047,7705.0
,7396.0
,7610.0
,7542.0
,900004.0
51743,7636.0
,900005.0
,900005.0
,900005.0
,900005.0
,900018.0
,900004.0
23282,7939.0
,7239.0
,900004.0
,7214.0
,900004.0
,7722.0
,900009.0
,900009.0
,900009.0
,900009.0
,7757.0
54913,900000.0
54917,900000.0
54916,900000.0
,7260.0
65475,7769.0
,7089.0
,900008.0
,7586.0
,7586.0
,7586.0
,900004.0
72560,900004.0
63446,7343.0
17707,7188.0
,7219.0
69962,7223.0
,900005.0
,900005.0
,900004.0
61618,7417.0
,900009.0
,7053.0
,7053.0
,7053.0
,900000.0
53628,900000.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
65361,7770.0
,900002.0
,900002.0
,7392.0
,7392.0
,900009.0
,900009.0
,900009.0
,7232.0
62066,7190.0
62062,7190.0
,7190.0
62058,7189.0
,7190.0
63442,7343.0
62869,7507.0
,7512.0
,7345.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7556.0
63553,7320.0
,7396.0
,7640.0
57739,7368.0
,900002.0
,7552.0
,7425.0
,7558.0
,7753.0
,7753.0
,900002.0
,900004.0
,7644.0
66221,7539.0
66235,7539.0
,7539.0
,900001.0
,900001.0
,900001.0
,900001.0
,900001.0
,900001.0
,900001.0
,900009.0
,7537.0
,7537.0
,7389.0
,900005.0
,900007.0
,7053.0
,900009.0
,7053.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900005.0
,900005.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,900009.0
,7089.0
,7089.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7512.0
,7163.0
,7163.0
,7160.0
,900016.0
,900016.0
,900016.0
,900016.0
,900006.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,7053.0
,7049.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,7156.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900002.0
,900005.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7348.0
,7348.0
,7348.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,7412.0
61019,7636.0
,7636.0
61150,7450.0
53117,900000.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7550.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7910.0
,900004.0
77635,900004.0
77632,900004.0
,900005.0
,7089.0
,7936.0
,7936.0
,7936.0
,7936.0
65247,7569.0
,900002.0
6391,7594.0
,7705.0
,900000.0
,7610.0
51745,7636.0
,900005.0
,900018.0
,900009.0
,900009.0
,900004.0
70746,900004.0
,7558.0
,900002.0
,7053.0
,7586.0
,900005.0
,7053.0
,7053.0
53623,900000.0
53626,900000.0
,900004.0
,900002.0
,900002.0
,7014.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900009.0
,7232.0
60839,7428.0
,7358.0
,7189.0
62027,7190.0
60028,7454.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7634.0
,900002.0
,900002.0
53827,7329.0
,7457.0
,7049.0
,7985.0
,900002.0
63235,7534.0
63238,7534.0
65524,7767.0
,7566.0
,7930.0
,900002.0
,900002.0
,7923.0
,7923.0
,7520.0
,7739.0
,7739.0
,900000.0
56719,7476.0
67771,900000.0
,900004.0
,900004.0
,900004.0
65184,7558.0
,900009.0
,7089.0
36746,7089.0
36745,7089.0
,900002.0
,900002.0
,900002.0
,7728.0
,7728.0
,900001.0
,900001.0
,900005.0
,7739.0
,7924.0
,7924.0
,7924.0
,7924.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,900017.0
,7301.0
60139,7436.0
,7243.0
,7243.0
,7642.0
66062,7549.0
66021,7549.0
70620,900004.0
71216,900004.0
,900009.0
,900009.0
,7301.0
,7010.0
,7220.0
,7193.0
68928,7939.0
68929,7930.0
68923,7939.0
67624,7076.0
50518,7647.0
,7250.0
,7250.0
,900002.0
,900002.0
,900002.0
,900002.0
,7193.0
15020,7160.0
,7642.0
,900004.0
,900002.0
,900005.0
,900005.0
,7183.0
,900003.0
,900003.0
,900003.0
,900003.0
,7571.0
,900004.0
61928,7359.0
22893,7025.0
22856,7025.0
22859,7025.0
22879,7025.0
,7084.0
,7636.0
,7716.0
,7716.0
,7716.0
51836,7674.0
51834,7674.0
51826,7674.0
,7357.0
,7520.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
78159,900004.0
78124,900004.0
78127,900004.0
78131,900004.0
65955,7560.0
,900004.0
,900009.0
,900002.0
,7716.0
,7716.0
,900005.0
,900005.0
,900005.0
,900005.0
,7049.0
,7049.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
23212,7939.0
,900002.0
,7348.0
,900002.0
,900002.0
,7450.0
,900021.0
,900002.0
,900002.0
,900005.0
,900002.0
,900006.0
,900006.0
,900006.0
,7014.0
,900002.0
,900002.0
,900002.0
,900002.0
,7985.0
,7757.0
,900009.0
,7229.0
,900009.0
,900004.0
71821,900004.0
71853,900004.0
,7025.0
,900002.0
,900002.0
,7250.0
,7270.0
,900010.0
,7586.0
,900005.0
,900005.0
,900005.0
,900005.0
,900005.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
79047,900004.0
79052,900004.0
79056,900004.0
79058,900004.0
79059,900004.0
79060,900004.0
79061,900004.0
79062,900004.0
79065,900004.0
78957,900004.0
78980,900004.0
78984,900004.0
,900004.0
,900004.0
78999,900004.0
,7348.0
,7348.0
,7348.0
,7348.0
,900004.0
,900002.0
75243,900004.0
75228,900004.0
75258,900004.0
75285,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7910.0
,7910.0
21539,7910.0
21540,7910.0
22775,900004.0
75867,900004.0
76017,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
52147,7634.0
52029,7625.0
,900004.0
,900004.0
,900004.0
,900008.0
,7910.0
,7910.0
,7910.0
,7910.0
,900008.0
,7586.0
21752,7586.0
21753,7586.0
21755,7586.0
,7586.0
,7586.0
51734,7636.0
51736,7636.0
,7739.0
,7739.0
,7739.0
,7739.0
,7739.0
,7739.0
,7739.0
,7924.0
,7924.0
,7924.0
,7739.0
54329,7594.0
54334,7594.0
54322,7594.0
54230,7607.0
54037,7596.0
53923,7592.0
53926,7592.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
75922,900004.0
75955,900004.0
75956,900004.0
75958,900004.0
75833,900004.0
75872,900004.0
21510,7348.0
21511,7348.0
21514,7348.0
21518,7348.0
21520,7348.0
54129,7595.0
54131,7595.0
,7336.0
76072,900004.0
,7757.0
12292,7757.0
53221,7389.0
78871,900004.0
21963,7708.0
21967,7708.0
,7708.0
54532,7610.0
54533,7610.0
,7348.0
54441,7605.0
61712,7366.0
18591,7163.0
,7163.0
,7163.0
18589,7163.0
18573,7163.0
18219,7163.0
18576,7163.0
70641,900004.0
70624,900004.0
77011,900004.0
77438,900004.0
77434,900004.0
,900004.0
,900004.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
65191,7568.0
,7165.0
,7165.0
,7165.0
,7165.0
15095,7186.0
,7025.0
36036,7025.0
36032,7025.0
20905,7197.0
20906,7197.0
20910,7197.0
20918,7197.0
20586,7197.0
20901,7194.0
20589,7202.0
20593,7202.0
20598,7202.0
21504,7282.0
18533,7159.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
61322,7458.0
19115,7076.0
,7190.0
,7340.0
61515,7692.0
61535,7692.0
,900009.0
,900002.0
,900002.0
,900002.0
,7392.0
,7025.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7556.0
20607,7208.0
20610,7208.0
15030,7231.0
,7213.0
,7213.0
,7576.0
,900002.0
17487,7167.0
20920,7214.0
20924,7214.0
20573,7161.0
20577,7161.0
20578,7161.0
,7722.0
,7722.0
,7236.0
,900002.0
,7165.0
15327,7165.0
13448,7173.0
13474,7173.0
13457,7173.0
,7173.0
,7173.0
13021,7173.0
13464,7173.0
13405,7178.0
,7178.0
13391,7178.0
13431,7178.0
,7178.0
,7178.0
,7640.0
,7705.0
56338,7705.0
,7586.0
,7586.0
,7586.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7936.0
,900024.0
,900024.0
53948,7592.0
50655,7273.0
50656,7273.0
,900002.0
50214,7645.0
17693,7188.0
17694,7188.0
23360,7182.0
15100,7267.0
,7592.0
,900002.0
,900002.0
,900002.0
6370,7354.0
17323,7210.0
17332,7210.0
23377,7226.0
23387,7226.0
19221,900009.0
19217,900009.0
23229,7939.0
23230,7939.0
23227,7939.0
65613,7575.0
65617,7577.0
65619,7577.0
,7571.0
65660,7571.0
,7988.0
,7993.0
63215,7532.0
,7708.0
11945,7708.0
,7720.0
,7748.0
,7748.0
,900002.0
,900002.0
,900002.0
78843,900004.0
70654,900004.0
,7348.0
,7348.0
,7988.0
,7988.0
,7247.0
,7246.0
,7246.0
,900017.0
,900002.0
,900002.0
,900002.0
,900002.0
23231,7939.0
,7725.0
,900000.0
14857,7727.0
,900003.0
,900004.0
,900004.0
78117,900004.0
,900009.0
,900009.0
65143,7556.0
,900002.0
,900009.0
,900009.0
,900009.0
,900004.0
,900002.0
,900002.0
,900010.0
,7924.0
,7757.0
,7348.0
,900002.0
,900005.0
,900005.0
,900002.0
,900002.0
,900001.0
,900010.0
,900002.0
,900011.0
,900002.0
,900001.0
,900005.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,7348.0
,900004.0
,900011.0
,900017.0
,900005.0
,900002.0
,900002.0
,7753.0
,900002.0
,900014.0
,900001.0
,7985.0
,7250.0
,900002.0
,900002.0
,900002.0
,7986.0
,7250.0
,900005.0
,900004.0
,900014.0
,900002.0
,7708.0
,7800.0
,900002.0
,900005.0
,900005.0
,900005.0
,900010.0
,900002.0
,900011.0
,900002.0
,7255.0
,900005.0
,900005.0
,7712.0
,7753.0
,900002.0
,900005.0
,7748.0
,7348.0
,900011.0
,900002.0
,900002.0
,900001.0
,900002.0
,900002.0
,900005.0
,7348.0
,900002.0
,900002.0
,900002.0
,7250.0
,7250.0
,900011.0
,900004.0
,900002.0
,900002.0
,7800.0
,900013.0
,7753.0
,900005.0
,900010.0
,900005.0
,900002.0
,7250.0
,900002.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,7250.0
,900002.0
,900002.0
,900002.0
,900002.0
,900005.0
,900002.0
,900004.0
,900013.0
,900014.0
,900002.0
,900002.0
,900002.0
,7348.0
,900002.0
,900011.0
,900002.0
,900002.0
,900011.0
,900005.0
,900005.0
,900002.0
,7800.0
,900002.0
,900002.0
,900002.0
,900002.0
,900013.0
,900011.0
,900010.0
,900002.0
,900002.0
,900002.0
,900013.0
,900005.0
,7236.0
,900002.0
,900002.0
,900002.0
,7748.0
,900002.0
,900005.0
,900005.0
,900010.0
,900002.0
,7636.0
,7348.0
,900011.0
,900011.0
,900005.0
,900002.0
,900002.0
,900002.0
,7348.0
,7924.0
,900002.0
,7800.0
,7301.0
,900011.0
,900005.0
,900005.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900010.0
,900004.0
,900004.0
,900002.0
,7301.0
,900002.0
,900002.0
,900004.0
,900002.0
,900005.0
,900002.0
,900005.0
,900005.0
,900005.0
,900005.0
,900002.0
76061,900004.0
,900005.0
,7336.0
,7566.0
52234,7639.0
,7727.0
17220,7392.0
31118,7076.0
,7520.0
9358,7520.0
9380,7392.0
31021,7010.0
31823,7025.0
,900009.0
,7733.0
9648,7753.0
,7930.0
,7930.0
,7930.0
,7930.0
9728,7930.0
,7930.0
,7930.0
,900002.0
34921,900009.0
57421,7938.0
57419,7949.0
57415,7949.0
57642,7939.0
,7053.0
,7049.0
,900009.0
,7089.0
,900009.0
,900009.0
,900009.0
,7076.0
,900009.0
,7014.0
,7014.0
,7014.0
,7014.0
,7014.0
10321,7014.0
,7018.0
,7084.0
36841,7076.0
,7089.0
,7712.0
,7712.0
,7739.0
,900007.0
,7053.0
,7053.0
,900009.0
,7053.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900005.0
,900005.0
,900005.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7089.0
,7076.0
,7089.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7076.0
,7089.0
,900009.0
,7985.0
,7014.0
,7220.0
,900016.0
,900016.0
,900016.0
,900016.0
,900006.0
,900006.0
,900006.0
,900004.0
,900004.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,900009.0
,7049.0
,7049.0
,7053.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7748.0
,900009.0
,7753.0
,900009.0
,900009.0
,900009.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
,7049.0
62333,7365.0
,900009.0
,900009.0
,900009.0
,7229.0
,7228.0
,7228.0
,900009.0
,900009.0
,900009.0
,900009.0
,900009.0
,900006.0
,900006.0
,900006.0
,900006.0
,900006.0
,900005.0
,7049.0
,7053.0
,7053.0
,7053.0
,7053.0
,7053.0
,900004.0
,900004.0
,900004.0
,900004.0
64571,7514.0
64570,7514.0
64563,7514.0
,7336.0
,7336.0
,7336.0
,900004.0
,7348.0
,900004.0
,900004.0
,900004.0
,7348.0
,900004.0
,900004.0
,900006.0
,900006.0
61152,7450.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
63635,7345.0
63619,7345.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
77236,900004.0
,900004.0
,7716.0
,7716.0
,7716.0
,7450.0
,900009.0
,7936.0
,7936.0
,7936.0
,7639.0
,900000.0
,7610.0
,900002.0
,7716.0
67870,7503.0
77034,900004.0
76816,900004.0
,7542.0
,900009.0
51742,7636.0
,900005.0
,900009.0
,900004.0
7895,7239.0
,7084.0
,7686.0
70743,900004.0
,900004.0
,900004.0
70731,900004.0
,7722.0
,900002.0
,900005.0
,900009.0
,900009.0
,900009.0
,900009.0
,7728.0
,900002.0
,900002.0
,900002.0
,7551.0
62662,7533.0
,7260.0
65474,7769.0
,900008.0
,7586.0
,7586.0
,7586.0
63424,7343.0
,900002.0
69975,7219.0
,900005.0
,900005.0
,900005.0
,900005.0
,900005.0
61641,7417.0
,900009.0
,7053.0
53624,900000.0
,900004.0
,900004.0
,900004.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7392.0
,900009.0
,900009.0
,900009.0
,900009.0
,7621.0
,7621.0
,7190.0
62028,7190.0
,7359.0
,7356.0
,7512.0
61847,7363.0
60242,7451.0
63530,7320.0
,7638.0
,7638.0
,7529.0
,7529.0
,7345.0
62643,7512.0
,900004.0
,7053.0
,7053.0
,7049.0
,7930.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7726.0
,7985.0
,7924.0
,7645.0
,7636.0
,7631.0
,7631.0
,7985.0
64464,7505.0
51617,7630.0
51613,7303.0
64235,7559.0
,7538.0
64558,7514.0
,7392.0
,7550.0
,7550.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,7396.0
52150,7633.0
50657,7273.0
,900002.0
,7049.0
,7049.0
,7049.0
,7985.0
,900002.0
,900002.0
,900002.0
,7278.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
60724,7368.0
,7739.0
66057,7549.0
51440,7406.0
62215,7355.0
61518,7425.0
61528,7425.0
,7686.0
57917,7643.0
,7218.0
63140,7527.0
65328,7603.0
,7772.0
65228,7772.0
,7558.0
65219,7557.0
65015,7763.0
,7930.0
,7930.0
,7930.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
,7753.0
,900002.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900005.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900001.0
,900001.0
,900001.0
,900002.0
,900002.0
,900009.0
,7596.0
,7506.0
53916,7697.0
54316,7689.0
51619,7630.0
,900002.0
,7246.0
,7246.0
,7246.0
,7246.0
,7246.0
,7278.0
,7739.0
56720,7476.0
,900005.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900009.0
,7076.0
,7728.0
,900001.0
,900001.0
,7739.0
,7924.0
,7924.0
58742,7936.0
58738,7936.0
64269,7538.0
,900017.0
,900017.0
,900017.0
,900017.0
,7250.0
,900017.0
,900017.0
,900017.0
,900017.0
,7246.0
,7243.0
31123,7076.0
,900000.0
,7025.0
66066,7549.0
66064,7549.0
60428,7434.0
,7219.0
,900009.0
,900009.0
,7301.0
30812,7010.0
,7010.0
,7010.0
18690,7727.0
,7748.0
68927,7939.0
68925,7939.0
68924,7939.0
67631,7076.0
50519,7647.0
50516,7647.0
,7596.0
,7686.0
,7418.0
14909,7418.0
61653,7418.0
,900002.0
,900002.0
,7193.0
,7191.0
15023,7160.0
,900004.0
,7506.0
,7506.0
,7506.0
,900004.0
,900004.0
,900002.0
,900004.0
,900002.0
,900002.0
,7720.0
,900004.0
,900004.0
,900004.0
,900003.0
,900003.0
,7245.0
22880,7025.0
22872,7025.0
22874,7025.0
22871,7025.0
22865,7025.0
22868,7025.0
51829,7674.0
66955,7502.0
,7550.0
65242,7569.0
,900000.0
,900000.0
,7716.0
,900004.0
,900004.0
,900004.0
,7250.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7014.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,900004.0
,7561.0
78129,900004.0
,900002.0
,900002.0
,900002.0
,7716.0
60833,7423.0
,900005.0
,900005.0
,900009.0
,900009.0
,900009.0
,900004.0
,900004.0
,900004.0
,900010.0
,900010.0
,900010.0
,900009.0
23252,7939.0
23237,7939.0
,7348.0
,7450.0
,900004.0
65146,7556.0
51437,7406.0
51445,7406.0
62021,7190.0
34226,7025.0
,7571.0
,900002.0
,900002.0
,900005.0
,900005.0
,900005.0
,900006.0
,900006.0
,900006.0
,900006.0
,900001.0
,900004.0
,900004.0
,900004.0
,7726.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900002.0
,900004.0
,900004.0
,7250.0
71830,900004.0
71823,900004.0
71822,900004.0
71820,900004.0
,7084.0
,900002.0
,900004.0
,900005.0
,900005.0
,900005.0
,900005.0
,900004.0
79044,900004.0
79063,900004.0
78998,900004.0
78975,900004.0
,900004.0
,900004.0
78971,900004.0
,900004.0
,7348.0
,7348.0
,7348.0
,7348.0
,7348.0
,7348.0
,900005.0
,900002.0
,7716.0
,900006.0
75242,900004.0
75230,900004.0
75229,900004.0
75226,900004.0
75251,900004.0
